session_id,timestamp,valid_data,activation,scl_avg
4b2d1740-7d86-11ee-8080-808080808080,1699372774,true,false,39.062259674072266
4b2d1740-7d86-11ee-8080-808080808080,1699372774,true,false,39.053245544433594
4b2d1740-7d86-11ee-8080-808080808080,1699372774,true,true,39.04484939575195
4b2d1740-7d86-11ee-8080-808080808080,1699372774,true,false,39.03559875488281
4b2d1740-7d86-11ee-8080-808080808080,1699372779,true,false,39.02919387817383
4b2d1740-7d86-11ee-8080-808080808080,1699372779,true,true,39.02285385131836
4b2d1740-7d86-11ee-8080-808080808080,1699372779,true,false,39.016883850097656
4b2d1740-7d86-11ee-8080-808080808080,1699372779,true,false,39.01115036010742
4b2d1740-7d86-11ee-8080-808080808080,1699372779,true,false,39.004093170166016
4b2d1740-7d86-11ee-8080-808080808080,1699372784,true,false,38.99958419799805
4b2d1740-7d86-11ee-8080-808080808080,1699372784,true,false,38.99567413330078
4b2d1740-7d86-11ee-8080-808080808080,1699372784,true,true,38.99235534667969
4b2d1740-7d86-11ee-8080-808080808080,1699372784,true,false,38.9887809753418
4b2d1740-7d86-11ee-8080-808080808080,1699372784,true,false,38.984554290771484
4b2d1740-7d86-11ee-8080-808080808080,1699372789,true,false,38.98108673095703
4b2d1740-7d86-11ee-8080-808080808080,1699372789,true,false,38.977787017822266
4b2d1740-7d86-11ee-8080-808080808080,1699372789,true,true,38.974571228027344
4b2d1740-7d86-11ee-8080-808080808080,1699372789,true,false,38.9709358215332
4b2d1740-7d86-11ee-8080-808080808080,1699372789,true,false,38.96824645996094
4b2d1740-7d86-11ee-8080-808080808080,1699372794,true,false,38.965389251708984
4b2d1740-7d86-11ee-8080-808080808080,1699372794,true,false,38.96263885498047
4b2d1740-7d86-11ee-8080-808080808080,1699372794,true,false,38.9598503112793
4b2d1740-7d86-11ee-8080-808080808080,1699372794,true,false,38.95588684082031
4b2d1740-7d86-11ee-8080-808080808080,1699372794,true,false,38.95266342163086
4b2d1740-7d86-11ee-8080-808080808080,1699372799,true,false,38.949546813964844
4b2d1740-7d86-11ee-8080-808080808080,1699372799,true,true,38.94542694091797
4b2d1740-7d86-11ee-8080-808080808080,1699372799,true,false,38.94016647338867
4b2d1740-7d86-11ee-8080-808080808080,1699372799,true,false,38.929927825927734
4b2d1740-7d86-11ee-8080-808080808080,1699372799,true,false,38.91714859008789
