timestamp,value
2022-11-17T21:19:59Z,94.1
2022-11-17T21:20:59Z,94.3
2022-11-17T21:21:59Z,95.2
2022-11-17T21:22:59Z,95.3
2022-11-17T21:23:59Z,95.3
2022-11-17T21:24:59Z,95.4
2022-11-17T21:25:59Z,95.8
2022-11-17T21:26:59Z,95.5
2022-11-17T21:27:59Z,95.3
2022-11-17T21:28:59Z,50.0
2022-11-17T21:29:59Z,94.6
2022-11-17T21:30:59Z,94.8
2022-11-17T21:31:59Z,94.0
2022-11-17T21:32:59Z,94.6
2022-11-17T21:33:59Z,94.2
2022-11-17T21:34:59Z,94.1
2022-11-17T21:35:59Z,94.7
2022-11-17T21:36:59Z,94.8
2022-11-17T21:37:59Z,94.9
2022-11-17T21:38:59Z,94.8
2022-11-17T21:39:59Z,94.9
2022-11-17T21:40:59Z,94.7
2022-11-17T21:41:59Z,94.8
2022-11-17T21:42:59Z,94.7
2022-11-17T21:43:59Z,93.5
2022-11-17T21:44:59Z,93.1
2022-11-17T21:45:59Z,92.6
2022-11-17T21:46:59Z,91.6
2022-11-17T21:47:59Z,91.3
2022-11-17T21:48:59Z,91.3
2022-11-17T21:49:59Z,91.1
2022-11-17T21:50:59Z,90.7
2022-11-17T21:51:59Z,90.3
2022-11-17T21:52:59Z,90.3
2022-11-17T21:53:59Z,90.2
2022-11-17T21:54:59Z,90.6
2022-11-17T21:55:59Z,50.0
2022-11-17T21:56:59Z,50.0
2022-11-17T21:57:59Z,90.0
2022-11-17T21:58:59Z,88.6
2022-11-17T21:59:59Z,88.0
2022-11-17T22:00:59Z,87.9
2022-11-17T22:01:59Z,87.8
2022-11-17T22:02:59Z,87.3
2022-11-17T22:03:59Z,87.1
2022-11-17T22:04:59Z,50.0
2022-11-17T22:05:59Z,85.6
2022-11-17T22:06:59Z,85.1
2022-11-17T22:07:59Z,84.4
2022-11-17T22:08:59Z,83.9
2022-11-17T22:09:59Z,83.4
2022-11-17T22:10:59Z,82.8
2022-11-17T22:11:59Z,83.0
2022-11-17T22:12:59Z,83.5
2022-11-17T22:13:59Z,83.6
2022-11-17T22:14:59Z,83.0
2022-11-17T22:15:59Z,50.0
2022-11-17T22:16:59Z,84.0
2022-11-17T22:17:59Z,85.5
2022-11-17T22:18:59Z,86.1
2022-11-17T22:19:59Z,86.2
2022-11-17T22:20:59Z,85.9
2022-11-17T22:21:59Z,86.2
2022-11-17T22:22:59Z,85.7
2022-11-17T22:23:59Z,50.0
2022-11-17T22:24:59Z,86.6
2022-11-17T22:25:59Z,87.9
2022-11-17T22:26:59Z,88.0
2022-11-17T22:27:59Z,87.7
2022-11-17T22:28:59Z,88.2
2022-11-17T22:29:59Z,89.0
2022-11-17T22:30:59Z,89.2
2022-11-17T22:31:59Z,89.9
2022-11-17T22:32:59Z,90.0
2022-11-17T22:33:59Z,90.2
2022-11-17T22:34:59Z,91.0
2022-11-17T22:35:59Z,91.2
2022-11-17T22:36:59Z,90.9
2022-11-17T22:37:59Z,91.3
2022-11-17T22:38:59Z,91.7
2022-11-17T22:39:59Z,91.7
2022-11-17T22:40:59Z,91.8
2022-11-17T22:41:59Z,92.0
2022-11-17T22:42:59Z,92.5
2022-11-17T22:43:59Z,92.3
2022-11-17T22:44:59Z,92.0
2022-11-17T22:45:59Z,92.0
2022-11-17T22:46:59Z,91.6
2022-11-17T22:47:59Z,91.8
2022-11-17T22:48:59Z,93.2
2022-11-17T22:49:59Z,93.2
2022-11-17T22:50:59Z,94.0
2022-11-17T22:51:59Z,93.6
2022-11-17T22:52:59Z,93.5
2022-11-17T22:53:59Z,93.7
2022-11-17T22:54:59Z,94.2
2022-11-17T22:55:59Z,94.3
2022-11-17T22:56:59Z,95.0
2022-11-17T22:57:59Z,94.7
2022-11-17T22:58:59Z,94.6
2022-11-17T22:59:59Z,94.9
2022-11-17T23:00:59Z,95.6
2022-11-17T23:01:59Z,95.8
2022-11-17T23:02:59Z,96.5
2022-11-17T23:03:59Z,97.1
2022-11-17T23:04:59Z,97.5
2022-11-17T23:05:59Z,97.2
2022-11-17T23:06:59Z,96.9
2022-11-17T23:07:59Z,96.7
2022-11-17T23:08:59Z,96.6
2022-11-17T23:09:59Z,96.3
2022-11-17T23:10:59Z,95.7
2022-11-17T23:11:59Z,95.7
2022-11-17T23:12:59Z,95.7
2022-11-17T23:13:59Z,95.7
2022-11-17T23:14:59Z,95.4
2022-11-17T23:15:59Z,95.2
2022-11-17T23:16:59Z,95.3
2022-11-17T23:17:59Z,95.1
2022-11-17T23:18:59Z,94.9
2022-11-17T23:19:59Z,94.3
2022-11-17T23:20:59Z,94.0
2022-11-17T23:21:59Z,50.0
2022-11-17T23:22:59Z,91.3
2022-11-17T23:23:59Z,50.0
2022-11-17T23:24:59Z,90.6
2022-11-17T23:25:59Z,88.6
2022-11-17T23:26:59Z,85.7
2022-11-17T23:27:59Z,83.2
2022-11-17T23:28:59Z,83.2
2022-11-17T23:29:59Z,84.2
2022-11-17T23:30:59Z,84.5
2022-11-17T23:31:59Z,85.1
2022-11-17T23:32:59Z,50.0
2022-11-17T23:33:59Z,84.8
2022-11-17T23:34:59Z,50.0
2022-11-17T23:35:59Z,50.0
2022-11-17T23:36:59Z,50.0
2022-11-17T23:37:59Z,84.8
2022-11-17T23:38:59Z,83.7
2022-11-17T23:39:59Z,83.3
2022-11-17T23:40:59Z,84.1
2022-11-17T23:41:59Z,83.0
2022-11-17T23:42:59Z,81.9
2022-11-17T23:43:59Z,81.9
2022-11-17T23:44:59Z,50.0
2022-11-17T23:45:59Z,85.1
2022-11-17T23:46:59Z,50.0
2022-11-17T23:47:59Z,86.0
2022-11-17T23:48:59Z,50.0
2022-11-17T23:49:59Z,50.0
2022-11-17T23:50:59Z,85.7
2022-11-17T23:51:59Z,85.0
2022-11-17T23:52:59Z,84.8
2022-11-17T23:53:59Z,84.6
2022-11-17T23:54:59Z,84.6
2022-11-17T23:55:59Z,84.9
2022-11-17T23:56:59Z,84.6
2022-11-17T23:57:59Z,83.8
2022-11-17T23:58:59Z,50.0
2022-11-17T23:59:59Z,83.6
2022-11-18T00:00:59Z,84.4
