device_id,device_fitbit_device_type,algorithm_version,service_version,start_time,positive,heart_beats
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 07:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 08:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 09:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 17:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 17:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 19:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 19:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 19:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 19:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 19:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 19:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 19:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 20:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 22:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 22:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 22:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 23:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-14 23:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 00:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 01:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 02:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 03:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 04:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 05:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 06:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 09:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 13:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 13:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 13:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 14:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 15:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 16:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 16:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 16:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 16:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 16:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 16:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 16:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 16:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 17:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 17:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 17:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 17:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 18:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 20:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 21:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 22:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:20:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:22:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:50:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:52:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:55:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-15 23:57:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:00:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:02:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:05:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:07:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:10:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:12:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:15:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:17:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:25:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:27:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:30:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:32:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:35:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:37:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:40:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:42:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:45:00+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:47:30+0100,false,[]
81E8288B4C42,MELROY,1.7,2.13,2026-02-16 00:50:00+0100,false,[]
