name,objectives,schedule,status,update_time,meta,title,subtitle,rationale,domain,progress_start_time,progress_end_time,progress
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(52, 72)",2025-11-01 00:00:00 - 2025-11-02 00:00:00,ENABLED,2025-10-31 23:23:12+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(52, 72)",2025-11-01 00:00:00 - 2025-11-02 00:00:00,ENABLED,2025-11-01 05:57:11+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(52, 72)",2025-11-21 00:00:00 - 2025-11-22 00:00:00,ENABLED,2025-11-21 05:24:59+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(52, 72)",2025-11-21 00:00:00 - 2025-11-22 00:00:00,ENABLED,2025-11-21 12:20:56+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(57, 69)",2025-02-05 00:00:00 - 2025-02-06 00:00:00,ENABLED,2025-02-05 15:29:04+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(57, 70)",2025-02-03 00:00:00 - 2025-02-04 00:00:00,ENABLED,2025-02-03 14:18:36+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(57, 88)",2026-01-08 00:00:00 - 2026-01-09 00:00:00,ENABLED,2026-01-07 23:39:49+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(57, 88)",2026-01-08 00:00:00 - 2026-01-09 00:00:00,ENABLED,2026-01-08 06:04:46+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(58, 71)",2025-02-02 00:00:00 - 2025-02-03 00:00:00,ENABLED,2025-02-02 15:54:22+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(6, 13)",2025-01-05 00:00:00 - 2025-01-06 00:00:00,ENABLED,2025-01-05 08:17:24+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 75)",2025-09-05 00:00:00 - 2025-09-06 00:00:00,ENABLED,2025-09-05 11:25:52+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-12 00:00:00 - 2025-10-13 00:00:00,ENABLED,2025-10-11 22:14:40+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-12 00:00:00 - 2025-10-13 00:00:00,ENABLED,2025-10-12 05:36:44+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-13 00:00:00 - 2025-10-14 00:00:00,ENABLED,2025-10-12 22:24:51+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-13 00:00:00 - 2025-10-14 00:00:00,ENABLED,2025-10-13 05:52:30+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-14 00:00:00 - 2025-10-15 00:00:00,ENABLED,2025-10-13 22:22:12+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-14 00:00:00 - 2025-10-15 00:00:00,ENABLED,2025-10-14 06:15:52+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-15 00:00:00 - 2025-10-16 00:00:00,ENABLED,2025-10-14 22:49:59+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-15 00:00:00 - 2025-10-16 00:00:00,ENABLED,2025-10-15 02:52:51+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-16 00:00:00 - 2025-10-17 00:00:00,ENABLED,2025-10-16 05:52:20+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(61, 96)",2025-10-17 00:00:00 - 2025-10-18 00:00:00,ENABLED,2025-10-17 05:59:43+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(62, 98)",2025-12-14 00:00:00 - 2025-12-15 00:00:00,ENABLED,2025-12-13 23:25:43+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(62, 98)",2025-12-14 00:00:00 - 2025-12-15 00:00:00,ENABLED,2025-12-14 05:21:45+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(63, 111)",2026-01-31 00:00:00 - 2026-02-01 00:00:00,ENABLED,2026-01-31 06:23:05+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(63, 111)",2026-01-31 00:00:00 - 2026-02-01 00:00:00,ENABLED,2026-01-31 06:23:09+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(66, 90)",2026-02-28 00:00:00 - 2026-03-01 00:00:00,ENABLED,2026-02-27 23:09:08+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(66, 90)",2026-02-28 00:00:00 - 2026-03-01 00:00:00,ENABLED,2026-02-28 06:43:46+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(67, 89)",2025-10-07 00:00:00 - 2025-10-08 00:00:00,ENABLED,2025-10-06 22:17:53+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(7, 13)",2024-12-30 00:00:00 - 2024-12-31 00:00:00,ENABLED,2024-12-30 08:03:33+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(7, 13)",2024-12-31 00:00:00 - 2025-01-01 00:00:00,ENABLED,2024-12-31 08:50:28+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(7, 13)",2025-01-01 00:00:00 - 2025-01-02 00:00:00,ENABLED,2025-01-01 10:16:20+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(7, 13)",2025-01-02 00:00:00 - 2025-01-03 00:00:00,ENABLED,2025-01-02 12:00:13+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(70, 83)",2025-12-18 00:00:00 - 2025-12-19 00:00:00,ENABLED,2025-12-17 23:21:47+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(70, 83)",2025-12-18 00:00:00 - 2025-12-19 00:00:00,ENABLED,2025-12-18 07:01:09+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(71, 84)",2025-12-19 00:00:00 - 2025-12-20 00:00:00,ENABLED,2025-12-18 23:27:13+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(71, 84)",2025-12-19 00:00:00 - 2025-12-20 00:00:00,ENABLED,2025-12-19 08:19:48+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(73, 81)",2025-02-07 00:00:00 - 2025-02-08 00:00:00,ENABLED,2025-02-07 11:14:47+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(73, 92)",2025-09-30 00:00:00 - 2025-10-01 00:00:00,ENABLED,2025-09-29 22:26:22+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(73, 93)",2025-10-01 00:00:00 - 2025-10-02 00:00:00,ENABLED,2025-09-30 22:28:07+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(74, 96)",2025-11-06 00:00:00 - 2025-11-07 00:00:00,ENABLED,2025-11-05 23:18:21+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(74, 96)",2025-11-06 00:00:00 - 2025-11-07 00:00:00,ENABLED,2025-11-06 06:36:25+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-15 00:00:00 - 2025-11-16 00:00:00,ENABLED,2025-11-15 13:49:09+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-16 00:00:00 - 2025-11-17 00:00:00,ENABLED,2025-11-16 06:19:53+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-16 00:00:00 - 2025-11-17 00:00:00,ENABLED,2025-11-16 12:25:03+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-17 00:00:00 - 2025-11-18 00:00:00,ENABLED,2025-11-18 14:03:11+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-17 00:00:00 - 2025-11-18 00:00:00,ENABLED,2025-11-18 14:03:23+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-18 00:00:00 - 2025-11-19 00:00:00,ENABLED,2025-11-18 14:03:20+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-19 00:00:00 - 2025-11-20 00:00:00,ENABLED,2025-11-19 05:25:16+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-19 00:00:00 - 2025-11-20 00:00:00,ENABLED,2025-11-19 12:38:01+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-19 00:00:00 - 2025-11-20 00:00:00,ENABLED,2025-11-19 12:38:06+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(75, 117)",2025-11-19 00:00:00 - 2025-11-20 00:00:00,ENABLED,2025-11-19 12:38:13+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-08 00:00:00 - 2025-11-09 00:00:00,ENABLED,2025-11-07 23:25:16+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-08 00:00:00 - 2025-11-09 00:00:00,ENABLED,2025-11-08 06:40:17+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-09 00:00:00 - 2025-11-10 00:00:00,ENABLED,2025-11-09 00:11:40+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-09 00:00:00 - 2025-11-10 00:00:00,ENABLED,2025-11-09 08:20:08+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-10 00:00:00 - 2025-11-11 00:00:00,ENABLED,2025-11-10 03:42:01+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-10 00:00:00 - 2025-11-11 00:00:00,ENABLED,2025-11-10 05:29:26+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-11 00:00:00 - 2025-11-12 00:00:00,ENABLED,2025-11-10 23:28:31+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-11 00:00:00 - 2025-11-12 00:00:00,ENABLED,2025-11-11 06:57:08+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-12 00:00:00 - 2025-11-13 00:00:00,ENABLED,2025-11-12 00:43:23+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-13 00:00:00 - 2025-11-14 00:00:00,ENABLED,2025-11-13 05:19:27+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-13 00:00:00 - 2025-11-14 00:00:00,ENABLED,2025-11-13 10:02:53+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-14 00:00:00 - 2025-11-15 00:00:00,ENABLED,2025-11-14 06:28:56+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 119)",2025-11-14 00:00:00 - 2025-11-15 00:00:00,ENABLED,2025-11-14 11:15:33+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 98)",2025-11-07 00:00:00 - 2025-11-08 00:00:00,ENABLED,2025-11-07 03:15:44+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(76, 98)",2025-11-07 00:00:00 - 2025-11-08 00:00:00,ENABLED,2025-11-07 07:03:15+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(80, 95)",2025-12-17 00:00:00 - 2025-12-18 00:00:00,ENABLED,2025-12-16 23:19:25+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(80, 95)",2025-12-17 00:00:00 - 2025-12-18 00:00:00,ENABLED,2025-12-17 08:08:05+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(81, 103)",2025-10-05 00:00:00 - 2025-10-06 00:00:00,ENABLED,2025-10-04 22:29:03+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(81, 103)",2025-11-05 00:00:00 - 2025-11-06 00:00:00,ENABLED,2025-11-04 23:19:49+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(81, 103)",2025-11-05 00:00:00 - 2025-11-06 00:00:00,ENABLED,2025-11-05 14:03:22+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(83, 131)",2025-10-08 00:00:00 - 2025-10-09 00:00:00,ENABLED,2025-10-07 22:21:04+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(83, 131)",2025-10-09 00:00:00 - 2025-10-10 00:00:00,ENABLED,2025-10-09 05:48:28+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(83, 131)",2025-10-10 00:00:00 - 2025-10-11 00:00:00,ENABLED,2025-10-09 22:18:17+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(83, 131)",2025-10-10 00:00:00 - 2025-10-11 00:00:00,ENABLED,2025-10-10 01:35:36+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(83, 131)",2025-10-11 00:00:00 - 2025-10-12 00:00:00,ENABLED,2025-10-10 22:21:21+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(83, 131)",2025-10-11 00:00:00 - 2025-10-12 00:00:00,ENABLED,2025-10-11 09:32:42+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(84, 104)",2025-11-20 00:00:00 - 2025-11-21 00:00:00,ENABLED,2025-11-20 12:39:20+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(84, 105)",2025-10-06 00:00:00 - 2025-10-07 00:00:00,ENABLED,2025-10-05 22:21:57+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(84, 121)",2026-02-17 00:00:00 - 2026-02-18 00:00:00,ENABLED,2026-02-17 05:53:42+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(85, 122)",2026-02-17 00:00:00 - 2026-02-18 00:00:00,ENABLED,2026-02-16 23:22:17+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(85, 132)",2026-01-27 00:00:00 - 2026-01-28 00:00:00,ENABLED,2026-01-26 23:22:15+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(85, 132)",2026-01-27 00:00:00 - 2026-01-28 00:00:00,ENABLED,2026-01-27 05:24:37+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(86, 119)",2026-01-18 00:00:00 - 2026-01-19 00:00:00,ENABLED,2026-01-17 23:03:21+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(86, 119)",2026-01-18 00:00:00 - 2026-01-19 00:00:00,ENABLED,2026-01-18 07:46:14+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(87, 104)",2025-09-04 00:00:00 - 2025-09-05 00:00:00,ENABLED,2025-09-04 11:57:31+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(87, 96)",2025-10-17 00:00:00 - 2025-10-18 00:00:00,ENABLED,2025-10-16 22:14:43+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(88, 111)",2025-10-04 00:00:00 - 2025-10-05 00:00:00,ENABLED,2025-10-03 22:20:27+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(88, 134)",2026-01-26 00:00:00 - 2026-01-27 00:00:00,ENABLED,2026-01-25 23:28:03+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(88, 134)",2026-01-26 00:00:00 - 2026-01-27 00:00:00,ENABLED,2026-01-26 06:15:08+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(88, 138)",2025-09-02 00:00:00 - 2025-09-03 00:00:00,ENABLED,2025-09-02 12:32:57+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(9, 31)",2025-10-02 00:00:00 - 2025-10-03 00:00:00,ENABLED,2025-10-01 22:29:54+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(9, 31)",2025-11-03 00:00:00 - 2025-11-04 00:00:00,ENABLED,2025-11-02 23:15:12+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(9, 31)",2025-11-03 00:00:00 - 2025-11-04 00:00:00,ENABLED,2025-11-03 06:25:32+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(91, 143)",2026-02-24 00:00:00 - 2026-02-25 00:00:00,ENABLED,2026-02-23 23:17:10+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(91, 143)",2026-02-24 00:00:00 - 2026-02-25 00:00:00,ENABLED,2026-02-24 07:29:10+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(91, 143)",2026-02-25 00:00:00 - 2026-02-26 00:00:00,ENABLED,2026-02-25 07:31:16+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(91, 143)",2026-02-26 00:00:00 - 2026-02-27 00:00:00,ENABLED,2026-02-25 23:24:55+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(91, 143)",2026-02-26 00:00:00 - 2026-02-27 00:00:00,ENABLED,2026-02-26 06:42:12+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(98, 135)",2025-08-14 00:00:00 - 2025-08-15 00:00:00,ENABLED,2025-08-14 04:24:17+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(99, 155)",2026-02-23 00:00:00 - 2026-02-24 00:00:00,ENABLED,2026-02-22 23:27:26+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(99, 155)",2026-02-23 00:00:00 - 2026-02-24 00:00:00,ENABLED,2026-02-23 01:32:40+0000,,,,,GOALS,,,
weekly-azm,"MEASURE: active-zone-minutes, TARGET: AT_LEAST(150)",WEEKLY,ENABLED,2022-08-04 17:38:50+0000,,,,,GOALS,,,
weekly-distance,"MEASURE: steps-distance, TARGET: AT_LEAST(56327040)",DAILY,ENABLED,2020-09-04 18:50:56+0000,,,,,GOALS,,,
weekly-energy-burned,"MEASURE: energy-burned, TARGET: AT_LEAST(22393)",WEEKLY,ENABLED,2020-09-04 18:50:56+0000,,,,,GOALS,,,
weekly-exercise-days,"MEASURE: EXERCISE_DAYS, TARGET: AT_LEAST(3)",WEEKLY,ENABLED,1970-01-01 00:00:00+0000,,,,,GOALS,,,
weekly-exercise-days,"MEASURE: EXERCISE_DAYS, TARGET: AT_LEAST(5)",WEEKLY,ENABLED,2020-09-03 22:00:00+0000,,,,,GOALS,,,
weekly-floors,"MEASURE: floors-count, TARGET: AT_LEAST(70)",WEEKLY,ENABLED,2020-09-04 18:50:56+0000,,,,,GOALS,,,
weekly-mindful-days,"MEASURE: mindful-days, TARGET: AT_LEAST(7)",WEEKLY,ENABLED,2023-06-03 00:00:00+0000,,,,,GOALS,,,
weekly-steps,"MEASURE: steps-count, TARGET: AT_LEAST(70000)",WEEKLY,ENABLED,2020-09-04 18:50:56+0000,,,,,GOALS,,,
weight,"MEASURE: weight, TARGET: AT_MOST(83915)",ON_EDIT,ENABLED,2021-04-24 10:12:06+0000,,,,,GOALS,,,
